,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime,Absences_Jours
1453,1454,3.0,4.0,3.0,32,No,Non-Travel,Sales,2,4,Marketing,Male,4,Research Scientist,Married,21090,0.0,13,1,4.0,3,3,2,2,2,3,6.236712962962963,21
1454,1455,3.0,1.0,2.0,41,No,Travel_Rarely,Sales,29,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940,2.0,15,0,17.0,3,1,0,0,2,3,6.114475308641976,18
1455,1456,1.0,4.0,3.0,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180,1.0,14,1,9.0,4,9,4,7,2,3,7.430190179806362,20
1456,1457,3.0,4.0,3.0,45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,Female,2,Sales Representative,Married,58110,0.0,14,0,25.0,4,24,1,7,2,3,6.911509456264776,26
1457,1458,2.0,3.0,3.0,31,No,Travel_Frequently,Research & Development,7,4,Medical,Male,1,Research Scientist,Divorced,24370,9.0,14,1,9.0,3,2,2,2,4,3,7.313733521657251,25
1458,1459,3.0,4.0,2.0,33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Married,27660,1.0,12,1,2.0,2,2,0,2,3,3,6.78583455165692,33
1459,1460,4.0,1.0,3.0,34,No,Travel_Rarely,Research & Development,26,3,Other,Female,1,Sales Executive,Married,190380,6.0,13,0,13.0,3,11,5,9,2,3,6.4319160756501175,26
1460,1461,3.0,1.0,2.0,37,No,Travel_Rarely,Research & Development,22,5,Medical,Female,2,Manufacturing Director,Married,30550,2.0,14,3,17.0,3,3,0,2,3,3,7.563755935422602,27
1461,1462,1.0,3.0,3.0,45,No,Travel_Frequently,Sales,21,1,Marketing,Male,3,Research Scientist,Married,22890,4.0,13,0,9.0,3,3,0,2,2,3,8.010291179337232,33
1462,1463,1.0,3.0,3.0,37,Yes,Travel_Frequently,Sales,2,3,Marketing,Male,1,Laboratory Technician,Divorced,40010,6.0,11,1,17.0,2,1,0,0,3,3,7.120705868205868,30
1463,1464,3.0,3.0,3.0,39,No,Travel_Frequently,Research & Development,22,3,Medical,Female,1,Manufacturing Director,Single,129650,0.0,19,1,20.0,2,19,11,8,3,3,7.3884734195402295,29
1464,1465,3.0,4.0,3.0,29,No,Travel_Rarely,Sales,4,3,Other,Female,2,Human Resources,Single,35390,1.0,18,0,6.0,2,6,1,5,2,3,7.298881915388191,22
1465,1466,4.0,1.0,3.0,42,No,Travel_Rarely,Research & Development,5,4,Medical,Female,1,Research Scientist,Single,60290,3.0,17,1,10.0,5,3,0,2,3,3,8.4856290174472,19
1466,1467,4.0,4.0,3.0,29,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,26790,2.0,15,0,10.0,2,3,0,2,2,3,6.099508003766479,25
1467,1468,1.0,3.0,3.0,25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,Male,2,Sales Executive,Married,37020,0.0,20,0,5.0,4,4,1,2,3,4,7.696410608139003,18
1468,1469,4.0,,3.0,42,No,Travel_Rarely,Sales,18,2,Medical,Male,1,Laboratory Technician,Divorced,23980,0.0,14,1,10.0,2,9,7,8,2,3,9.51556007226739,15
1469,1470,1.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,28,3,Medical,Male,2,Laboratory Technician,Divorced,54680,0.0,12,0,22.0,6,21,3,9,4,3,7.036408382066277,33
1470,1471,3.0,4.0,,51,No,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Healthcare Representative,Married,131160,1.0,11,0,1.0,6,1,0,0,3,3,7.409417024320457,28
1471,1472,3.0,2.0,4.0,31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Single,41890,0.0,23,1,6.0,3,5,1,4,2,4,7.65803391053391,30
1472,1473,2.0,2.0,1.0,32,No,Travel_Frequently,Research & Development,17,4,Other,Male,4,Sales Executive,Married,193280,1.0,15,3,5.0,2,5,0,3,3,3,6.987566851083449,20
1473,1474,4.0,4.0,3.0,38,No,Non-Travel,Research & Development,2,5,Life Sciences,Male,3,Human Resources,Married,83210,3.0,11,3,13.0,5,8,7,5,2,3,7.204082491582492,30
1474,1475,4.0,1.0,3.0,32,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,23420,4.0,12,2,9.0,2,6,0,4,3,3,8.00852013585638,32
1475,1476,3.0,2.0,2.0,46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,4,Research Director,Married,40710,3.0,13,0,28.0,5,7,7,7,3,3,10.77499403910348,28
1476,1477,,3.0,1.0,28,Yes,Travel_Rarely,Research & Development,11,2,Medical,Male,2,Sales Executive,Single,58130,2.0,20,1,5.0,2,0,0,0,3,4,6.909532163742691,33
1477,1478,1.0,2.0,3.0,29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,Male,2,Sales Executive,Married,31430,2.0,22,3,10.0,2,0,0,0,3,4,6.717725035161744,24
1478,1479,2.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Laboratory Technician,Married,20440,0.0,21,0,10.0,2,9,7,8,3,4,7.214617446393763,33
1479,1480,2.0,1.0,3.0,25,No,Non-Travel,Research & Development,7,4,Medical,Female,4,Laboratory Technician,Divorced,134640,1.0,13,1,6.0,2,6,1,5,3,3,7.128381020505485,28
1480,1481,3.0,4.0,3.0,45,No,Travel_Rarely,Research & Development,17,2,Medical,Male,2,Laboratory Technician,Married,79910,0.0,13,2,21.0,2,20,4,10,2,3,8.398237922705313,31
1481,1482,4.0,4.0,3.0,36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,Male,1,Laboratory Technician,Married,33770,0.0,12,2,16.0,2,15,10,11,3,3,7.075151406771579,28
1482,1483,4.0,1.0,3.0,55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,Female,1,Sales Executive,Single,55380,0.0,17,0,37.0,2,36,4,13,3,3,9.295658137390504,20
1483,1484,1.0,2.0,2.0,47,Yes,Non-Travel,Research & Development,1,1,Medical,Male,1,Research Scientist,Married,57620,1.0,11,2,10.0,4,10,9,9,2,3,9.44614095500459,19
1484,1485,4.0,4.0,2.0,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Manufacturing Director,Married,25920,1.0,14,0,5.0,2,5,0,4,3,3,6.116240338164252,31
1485,1486,3.0,4.0,4.0,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,2,Healthcare Representative,Married,53460,4.0,11,0,7.0,2,5,0,1,3,3,6.704287837219937,18
1486,1487,4.0,3.0,4.0,21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,1,Laboratory Technician,Single,42130,1.0,12,3,3.0,3,3,1,0,2,3,6.6049799905838045,25
1487,1488,1.0,4.0,3.0,37,No,Non-Travel,Research & Development,1,3,Medical,Male,2,Sales Executive,Divorced,41270,2.0,13,1,15.0,2,5,0,2,3,3,11.019594467885607,24
1488,1489,2.0,2.0,2.0,35,No,Travel_Rarely,Sales,7,4,Life Sciences,Male,1,Sales Representative,Divorced,24380,7.0,16,0,10.0,5,7,6,2,2,3,6.9847222222222225,30
1489,1490,1.0,1.0,3.0,38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,1,Manager,Divorced,68700,1.0,11,1,8.0,5,8,7,7,3,3,9.286795224977043,19
1490,1491,3.0,2.0,1.0,26,No,Travel_Frequently,Research & Development,1,4,Other,Male,2,Laboratory Technician,Divorced,104470,1.0,18,0,6.0,3,6,1,4,3,3,7.601738128169663,20
1491,1492,1.0,2.0,2.0,50,No,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Research Scientist,Divorced,96670,3.0,23,0,28.0,2,10,1,6,2,4,5.97706712962963,21
1492,1493,3.0,3.0,2.0,53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,Female,2,Research Scientist,Married,21480,3.0,11,0,21.0,2,5,1,3,3,3,8.413626347866854,24
1493,1494,2.0,3.0,3.0,42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,1,Manufacturing Director,Married,89260,1.0,14,0,20.0,4,20,11,6,1,3,6.788833333333334,31
1494,1495,2.0,4.0,2.0,29,No,Travel_Frequently,Research & Development,16,4,Medical,Male,1,Laboratory Technician,Single,65130,1.0,11,1,10.0,2,10,0,9,3,3,7.06223611111111,21
1495,1496,2.0,4.0,3.0,55,No,Travel_Rarely,Research & Development,1,4,Other,Female,1,Research Scientist,Married,67990,3.0,11,0,12.0,2,10,0,8,3,3,9.410524425287356,29
1496,1497,1.0,1.0,3.0,26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,1,Manager,Married,162910,1.0,22,0,5.0,3,5,3,3,3,4,11.014791373652132,24
1497,1498,4.0,4.0,3.0,37,No,Travel_Rarely,Sales,5,1,Marketing,Male,1,Research Scientist,Single,27050,1.0,11,0,17.0,2,17,5,7,3,3,7.629000953743443,28
1498,1499,4.0,3.0,1.0,44,Yes,Travel_Frequently,Research & Development,1,2,Medical,Male,2,Research Scientist,Divorced,103330,3.0,14,1,19.0,2,1,0,0,2,3,11.000575998076,30
1499,1500,4.0,4.0,3.0,38,No,Travel_Rarely,Sales,2,3,Marketing,Female,1,Manager,Divorced,44480,9.0,12,0,10.0,3,2,1,2,2,3,6.820862029384757,19
1500,1501,1.0,2.0,3.0,26,Yes,Travel_Rarely,Research & Development,4,3,Medical,Male,3,Research Scientist,Divorced,68540,2.0,11,0,5.0,5,3,0,2,2,3,10.109967811158796,28
1501,1502,4.0,4.0,3.0,28,No,Travel_Rarely,Research & Development,7,3,Other,Male,1,Human Resources,Single,96370,1.0,13,0,5.0,6,5,0,2,2,3,6.702303051001821,17
1502,1503,3.0,1.0,3.0,49,No,Travel_Frequently,Research & Development,1,1,Medical,Female,2,Research Scientist,Single,35910,9.0,13,0,22.0,2,3,1,2,3,3,10.487479338842974,19
1503,1504,3.0,2.0,3.0,36,No,Travel_Rarely,Sales,5,3,Technical Degree,Male,3,Sales Executive,Single,54050,4.0,14,0,10.0,2,8,7,7,3,3,6.193597768073752,32
1504,1505,4.0,2.0,2.0,31,No,Travel_Frequently,Research & Development,9,4,Medical,Male,1,Sales Executive,Divorced,46840,1.0,16,1,2.0,4,2,2,2,3,3,6.607998817966903,26
1505,1506,4.0,4.0,3.0,26,Yes,Travel_Rarely,Research & Development,8,3,Medical,Male,2,Manager,Single,157870,1.0,12,2,8.0,5,8,7,4,3,3,10.260264282501126,14
1506,1507,2.0,4.0,2.0,37,No,Travel_Frequently,Sales,9,1,Marketing,Male,1,Laboratory Technician,Married,15140,1.0,14,0,4.0,3,4,1,2,3,3,9.995476680384087,18
1507,1508,3.0,2.0,4.0,42,No,Travel_Frequently,Sales,2,2,Marketing,Male,3,Research Director,Married,29560,5.0,13,0,23.0,2,20,4,8,3,3,5.992563025210084,23
1508,1509,3.0,3.0,3.0,18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Sales Executive,Single,23350,1.0,14,2,0.0,3,0,0,0,2,3,6.816210488505747,29
1509,1510,3.0,2.0,2.0,35,No,Travel_Rarely,Sales,20,2,Life Sciences,Male,1,Laboratory Technician,Married,51540,0.0,19,0,12.0,2,11,6,9,2,3,7.720096982758621,29
1510,1511,3.0,4.0,3.0,36,No,Travel_Frequently,Research & Development,8,3,Other,Female,3,Sales Executive,Married,69620,4.0,12,2,4.0,2,1,0,0,2,3,7.185832136015326,29
1511,1512,4.0,2.0,3.0,51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Laboratory Technician,Divorced,56750,5.0,13,0,13.0,2,4,1,2,2,3,7.571935990338164,31
1512,1513,4.0,2.0,3.0,41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,Male,1,Laboratory Technician,Single,23790,1.0,12,0,22.0,6,22,0,4,3,3,6.877735507246377,31
1513,1514,4.0,3.0,3.0,18,No,Travel_Rarely,Sales,7,3,Life Sciences,Male,1,Research Scientist,Single,38120,1.0,15,0,0.0,3,0,0,0,3,3,6.9920576563958905,23
1514,1515,2.0,1.0,3.0,28,No,Travel_Rarely,Research & Development,9,3,Medical,Male,1,Sales Representative,Single,46480,0.0,23,2,9.0,2,8,0,7,2,4,7.170924782807501,18
1515,1516,2.0,4.0,2.0,31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,Male,1,Manufacturing Director,Married,29360,4.0,12,1,10.0,2,8,7,7,3,3,7.164225083452551,28
1516,1517,3.0,4.0,2.0,39,No,Travel_Rarely,Sales,5,4,Marketing,Female,2,Human Resources,Divorced,21050,0.0,20,0,19.0,3,18,3,7,3,4,7.603831417624521,29
1517,1518,2.0,2.0,3.0,36,No,Non-Travel,Research & Development,5,4,Life Sciences,Male,1,Sales Executive,Married,85780,7.0,21,0,,4,9,0,8,3,4,7.817613035113035,30
1518,1519,4.0,3.0,2.0,32,No,Travel_Rarely,Sales,2,3,Marketing,Male,2,Laboratory Technician,Married,27060,1.0,21,1,13.0,4,13,4,8,3,4,6.989849587578846,32
1519,1520,1.0,2.0,3.0,38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,3,Research Scientist,Married,63840,3.0,19,2,19.0,4,10,0,1,2,3,6.903497307880568,34
1520,1521,4.0,3.0,3.0,58,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,2,Manufacturing Director,Divorced,39680,2.0,13,2,12.0,3,5,1,2,2,3,10.92023792780122,24
1521,1522,3.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,Female,3,Research Scientist,Married,99070,,13,1,6.0,3,5,0,3,2,3,9.10676530612245,16
1522,1523,1.0,1.0,3.0,31,No,Travel_Rarely,Sales,7,4,Marketing,Male,2,Sales Executive,Married,132250,3.0,21,1,9.0,2,2,1,0,3,4,6.793423095584667,32
1523,1524,1.0,1.0,3.0,45,No,Travel_Frequently,Research & Development,3,1,Medical,Female,1,Sales Executive,Divorced,35400,1.0,13,0,24.0,6,24,9,11,3,3,7.290649678604224,19
1524,1525,3.0,4.0,1.0,31,No,Travel_Rarely,Sales,16,4,Marketing,Female,2,Research Scientist,Divorced,28040,0.0,19,2,3.0,0,2,2,2,3,3,8.603252650991239,20
1525,1526,4.0,2.0,3.0,33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,4,Research Director,Married,193920,6.0,12,1,12.0,3,10,8,8,3,3,6.794387464387465,27
1526,1527,3.0,1.0,3.0,39,No,Travel_Rarely,Sales,1,4,Life Sciences,Male,1,Sales Executive,Married,196650,1.0,22,1,21.0,6,21,11,10,3,4,10.980500929800092,22
1527,1528,3.0,4.0,3.0,43,No,Travel_Frequently,Research & Development,7,4,Medical,Male,4,Research Scientist,Single,24390,0.0,15,0,9.0,2,8,1,7,3,3,7.724989711934156,18
1528,1529,3.0,3.0,3.0,49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Manufacturing Director,Single,73140,7.0,22,0,25.0,2,7,0,7,3,4,9.971033057851239,19
1529,1530,3.0,2.0,2.0,52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,Female,2,Research Scientist,Married,47740,2.0,18,1,11.0,2,8,7,7,3,3,7.877022821576764,20
1530,1531,3.0,2.0,2.0,27,No,Travel_Rarely,Research & Development,15,4,Medical,Male,3,Research Scientist,Single,39020,1.0,22,0,4.0,2,4,1,2,3,4,10.713731292517007,16
1531,1532,3.0,2.0,3.0,32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,3,Research Scientist,Married,26620,1.0,11,1,13.0,6,13,11,9,4,3,10.537320048309178,31
1532,1533,4.0,3.0,3.0,27,No,Travel_Rarely,Research & Development,13,2,Medical,Female,4,Research Director,Single,28560,1.0,12,2,5.0,5,5,0,4,4,3,10.101125910746811,17
1533,1534,4.0,4.0,,31,No,Travel_Rarely,Sales,24,3,Life Sciences,Male,2,Healthcare Representative,Divorced,10810,4.0,11,3,13.0,4,7,1,7,4,3,6.600159069325735,27
1534,1535,1.0,4.0,2.0,32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,Male,2,Healthcare Representative,Single,24720,7.0,13,0,10.0,2,7,0,7,3,3,7.51614507520621,32
1535,1536,1.0,4.0,2.0,28,Yes,Travel_Rarely,Research & Development,9,4,Medical,Male,1,Sales Executive,Married,56730,5.0,14,1,5.0,4,3,2,2,2,3,10.711125603864733,31
1536,1537,4.0,4.0,3.0,30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,Female,4,Research Director,Married,41970,1.0,13,0,11.0,3,10,1,9,3,3,6.20291134751773,26
1537,1538,3.0,3.0,3.0,31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,1,Manager,Married,97130,1.0,17,0,10.0,5,10,8,9,2,3,6.6084375,29
1538,1539,3.0,4.0,3.0,39,No,Travel_Frequently,Research & Development,19,4,Medical,Female,1,Research Scientist,Married,20620,1.0,13,0,21.0,4,21,13,3,3,3,6.06022340425532,26
1539,1540,4.0,3.0,2.0,39,Yes,Travel_Rarely,Research & Development,1,1,Medical,Female,1,Laboratory Technician,Married,42840,4.0,17,1,12.0,0,1,0,0,3,3,10.006788416075649,26
1540,1541,2.0,4.0,2.0,33,No,Travel_Frequently,Sales,4,2,Life Sciences,Male,4,Research Scientist,Single,47880,3.0,11,1,9.0,0,7,0,1,3,3,7.39196240421456,29
1541,1542,4.0,3.0,3.0,47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Healthcare Representative,Married,59060,4.0,23,0,21.0,4,3,1,1,4,4,6.526635049683829,15
1542,1543,3.0,3.0,4.0,43,No,Travel_Frequently,Research & Development,14,3,Medical,Female,5,Research Director,Divorced,38860,1.0,17,2,9.0,2,9,0,0,3,3,6.352892512077294,31
1543,1544,3.0,2.0,3.0,27,No,Non-Travel,Research & Development,2,3,Life Sciences,Male,1,Research Director,Married,168230,0.0,17,0,6.0,3,5,1,4,3,3,9.278894849785408,28
1544,1545,4.0,3.0,2.0,54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,Male,2,Research Scientist,Single,29330,3.0,12,2,20.0,2,4,0,3,3,3,6.092101769911505,35
1545,1546,3.0,1.0,2.0,43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,2,Manager,Married,65000,8.0,23,0,10.0,3,1,0,0,3,4,7.203633101851851,21
1546,1547,4.0,4.0,3.0,45,No,Travel_Rarely,Sales,3,1,Marketing,Female,1,Sales Executive,Married,171740,9.0,14,1,12.0,6,10,9,8,3,3,7.106525500910746,17
1547,1548,2.0,4.0,2.0,40,No,Travel_Rarely,Research & Development,2,4,Other,Male,4,Research Scientist,Married,50330,2.0,14,2,6.0,6,4,0,2,3,3,9.905172292545709,24
1548,1549,2.0,1.0,2.0,29,Yes,Travel_Rarely,Research & Development,29,3,Medical,Female,1,Research Scientist,Married,23070,1.0,13,1,7.0,0,7,0,7,3,3,10.49205736224029,15
1549,1550,2.0,4.0,3.0,29,No,Travel_Rarely,Human Resources,8,3,Medical,Male,3,Sales Representative,Single,25870,0.0,22,2,4.0,3,3,2,2,3,4,6.909123116760829,25
1550,1551,4.0,3.0,3.0,30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,2,Research Scientist,Divorced,55070,1.0,12,2,10.0,2,10,1,2,2,3,7.615994585687383,25
1551,1552,2.0,2.0,3.0,27,No,Travel_Rarely,Research & Development,11,2,Medical,Male,1,Manager,Married,43930,1.0,18,1,8.0,2,8,0,7,2,3,6.110617283950618,36
1552,1553,4.0,4.0,2.0,37,No,Travel_Rarely,Sales,1,4,Life Sciences,Male,2,Healthcare Representative,Divorced,133480,7.0,14,0,8.0,4,6,0,4,3,3,6.001789351851852,21
1553,1554,3.0,4.0,3.0,38,No,Travel_Rarely,Research & Development,28,4,Medical,Male,1,Laboratory Technician,Divorced,65830,0.0,12,0,12.0,1,11,2,9,3,3,9.01215419501134,16
1554,1555,3.0,4.0,2.0,31,No,Travel_Rarely,Research & Development,6,3,Medical,Female,3,Manager,Single,81030,1.0,15,1,11.0,5,11,4,10,3,3,10.414085395439107,32
1555,1556,4.0,2.0,3.0,29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,3,Sales Executive,Divorced,39780,1.0,11,0,7.0,0,7,1,7,3,3,8.419563492063492,30
1556,1557,3.0,2.0,3.0,35,No,Travel_Rarely,Sales,16,2,Technical Degree,Male,3,Manager,Single,25440,0.0,13,1,17.0,3,16,0,13,4,3,7.913552886948083,32
1557,1558,3.0,4.0,2.0,23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,Male,1,Manufacturing Director,Divorced,53990,1.0,23,0,4.0,2,4,0,2,2,4,7.066395804518211,20
1558,1559,4.0,2.0,3.0,41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Female,1,Laboratory Technician,Single,54870,6.0,19,2,8.0,0,5,1,2,3,3,9.70906462585034,16
1559,1560,2.0,3.0,3.0,47,No,Travel_Frequently,Sales,1,3,Medical,Female,2,Laboratory Technician,Single,68340,3.0,16,1,5.0,2,0,0,0,4,3,7.816196311858078,23
1560,1561,1.0,4.0,3.0,42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,1,Manager,Single,10910,2.0,22,0,16.0,0,1,0,0,1,4,6.293512857836002,32
1561,1562,4.0,3.0,2.0,29,No,Non-Travel,Sales,22,4,Marketing,Male,2,Human Resources,Married,57360,1.0,22,0,4.0,1,4,0,2,2,4,6.319985935302391,24
1562,1563,3.0,3.0,3.0,42,No,Travel_Rarely,Sales,7,4,Medical,Male,3,Research Scientist,Divorced,22260,0.0,12,1,4.0,3,3,1,0,2,3,8.805406445406446,30
1563,1564,3.0,2.0,3.0,32,No,Travel_Rarely,Research & Development,2,3,Medical,Male,2,Research Scientist,Married,57470,1.0,13,0,8.0,0,8,0,7,3,3,7.729661636945587,18
1564,1565,1.0,3.0,1.0,48,No,Travel_Rarely,Sales,13,4,Medical,Male,4,Sales Executive,Married,98540,3.0,16,1,15.0,2,0,0,0,2,3,7.2947758702908905,28
1565,1566,3.0,1.0,3.0,37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,Male,2,Manufacturing Director,Divorced,54670,4.0,12,0,13.0,2,7,6,7,3,3,10.803298171589311,24
1566,1567,4.0,3.0,4.0,30,No,Non-Travel,Sales,25,4,Other,Male,1,Healthcare Representative,Married,53800,7.0,21,1,4.0,0,2,2,2,3,4,10.400979840600096,24
1567,1568,3.0,3.0,3.0,26,No,Travel_Rarely,Sales,28,3,Medical,Female,5,Laboratory Technician,Married,51510,1.0,15,3,8.0,3,8,7,7,3,3,5.976393617021276,26
1568,1569,1.0,4.0,3.0,42,No,Travel_Rarely,Sales,2,2,Medical,Female,1,Laboratory Technician,Single,21330,3.0,13,2,14.0,2,1,0,0,3,3,6.09727502295684,19
1569,1570,1.0,2.0,3.0,21,Yes,Travel_Frequently,Research & Development,9,3,Medical,Female,4,Manufacturing Director,Single,178750,1.0,12,0,3.0,5,3,1,2,2,3,8.101884756657483,19
1570,1571,4.0,4.0,3.0,36,No,Non-Travel,Human Resources,28,3,Human Resources,Male,2,Laboratory Technician,Single,24320,4.0,22,0,7.0,4,1,0,0,1,4,7.292827339787921,20
1571,1572,1.0,4.0,3.0,36,No,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,2,Research Scientist,Married,47710,4.0,13,1,16.0,2,13,1,12,3,3,7.077489270386265,28
1572,1573,4.0,3.0,3.0,57,No,Travel_Rarely,Research & Development,21,4,Life Sciences,Male,5,Research Scientist,Married,191610,2.0,18,0,15.0,2,3,1,2,1,3,6.312606927010692,22
1573,1574,4.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,8,3,Other,Male,2,Sales Executive,Married,50870,3.0,14,1,10.0,3,7,1,7,3,3,8.090185185185186,24
1574,1575,1.0,4.0,2.0,21,No,Non-Travel,Research & Development,1,5,Life Sciences,Female,2,Manager,Single,28630,1.0,14,0,3.0,2,3,2,2,1,3,7.978398692810457,23
1575,1576,4.0,3.0,3.0,33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,Female,5,Manager,Single,55610,1.0,21,1,1.0,3,1,0,0,1,4,10.495708218549128,19
1576,1577,3.0,1.0,3.0,37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,4,Research Scientist,Married,21440,6.0,19,0,17.0,3,5,0,3,4,3,8.022877314814815,21
1577,1578,3.0,3.0,4.0,46,No,Non-Travel,Sales,2,4,Marketing,Female,2,Laboratory Technician,Married,30650,2.0,11,0,7.0,3,1,0,0,3,3,6.114069501600366,18
1578,1579,1.0,2.0,3.0,41,Yes,Travel_Frequently,Research & Development,16,1,Medical,Female,1,Research Scientist,Single,28100,1.0,11,0,8.0,3,8,7,7,4,3,7.573262691570882,29
1579,1580,4.0,4.0,3.0,50,No,Travel_Rarely,Research & Development,9,3,Medical,Female,3,Laboratory Technician,Single,98880,6.0,15,0,20.0,2,4,1,3,3,3,6.918520408163265,16
1580,1581,3.0,3.0,3.0,40,Yes,Travel_Rarely,Research & Development,8,3,Medical,Female,1,Healthcare Representative,Married,86280,2.0,20,0,8.0,2,6,1,0,2,4,9.310365560365561,30
1581,1582,3.0,2.0,3.0,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,4,Human Resources,Single,28670,0.0,24,0,3.0,5,2,2,2,3,4,10.802310386473431,31
1582,1583,3.0,2.0,3.0,21,Yes,Travel_Rarely,Human Resources,10,2,Human Resources,Male,1,Laboratory Technician,Single,53730,1.0,12,1,1.0,2,1,0,0,3,3,5.988076302443522,20
1583,1584,4.0,4.0,3.0,29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Research Director,Single,66670,9.0,12,1,6.0,6,3,1,2,4,3,7.785495620101429,20
1584,1585,3.0,2.0,3.0,35,No,Travel_Rarely,Research & Development,29,3,Life Sciences,Female,3,Sales Executive,Single,50030,9.0,15,0,10.0,2,1,0,0,3,3,7.7124296911018915,20
1585,1586,4.0,2.0,3.0,27,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,1,Sales Executive,Divorced,23670,1.0,12,1,5.0,2,5,0,4,3,3,6.210790314650935,35
1586,1587,2.0,4.0,3.0,28,No,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Manager,Single,28580,1.0,12,0,7.0,2,7,0,7,2,3,7.085450354609929,26
1587,1588,2.0,3.0,3.0,49,No,Travel_Rarely,Sales,2,3,Technical Degree,Male,2,Manufacturing Director,Single,52040,8.0,14,1,26.0,3,5,0,0,3,3,7.795346618357488,31
1588,1589,3.0,4.0,2.0,51,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Sales Executive,Married,41050,4.0,22,1,18.0,2,7,0,7,3,4,7.598426313342632,22
